Date,Price,Volume,Returns,Volatility
2020-04-14,52.40883108092095,2210,-0.0016128571166601994,0.006227075887232727
2020-04-15,52.621017794392,6404,0.004040508568145426,0.005538163244194052
2020-04-16,53.622967626227364,5117,0.01886185901210502,0.008656516800184135
2020-04-17,53.71666319232312,6429,0.0017457781283185159,0.008622686279208624
2020-04-18,53.855188978537335,9689,0.002575503907227509,0.008690536338263522
2020-04-19,53.81511091000823,5758,-0.0007444591576617999,0.008670638516658568
2020-04-20,52.792365502967534,9182,-0.01918771215299033,0.009643357684176259
2020-04-21,52.77837005638101,9916,-0.00026513875449217804,0.009577965863058154
2020-04-22,52.81016815453878,1375,0.0006023020994101952,0.00953062531244257
2020-04-23,54.12716426700698,8413,0.02463242112485278,0.011861975699953365
2020-04-24,54.02314481010478,5398,-0.0019236096478111003,0.01187599033689445
2020-04-25,54.18629603298407,4859,0.0030154734233360358,0.01187075776970325
2020-04-26,54.16749027478786,2686,-0.00034711769705247057,0.010479072307258204
2020-04-27,53.53813146469213,6012,-0.011686780376195381,0.011209774269095947
2020-04-28,54.153486959699386,1256,0.011428228145150201,0.011799057445199115
2020-04-29,54.56221968888241,4600,0.007519330326867903,0.011986046107959461
2020-04-30,54.995535852787135,1050,0.007910319470430346,0.009656546283722514
2020-05-01,54.497680497106984,7590,-0.00909387454794742,0.010468295530663174
2020-05-02,55.26755813368283,8437,0.014027943109361042,0.010947278756992446
2020-05-03,54.49819454789108,1594,-0.014018510627922831,0.009835006293697554
2020-05-04,54.818961369408186,5731,0.005868570938002731,0.009913895294385354
2020-05-05,56.03299427713428,4873,0.021904556258099735,0.011852610720701581
2020-05-06,55.48070693382635,6748,-0.009905363251307054,0.012548942447485781
2020-05-07,55.167408887225534,6237,-0.005662977296027663,0.011927019390000822
2020-05-08,55.222411364073004,2476,0.0009965136508763486,0.01155823683997014
2020-05-09,54.94507870428712,5870,-0.005034756541161932,0.011568449414732104
2020-05-10,54.09963737725873,9032,-0.015506634310661346,0.01229388564589124
2020-05-11,54.13674241670972,4020,0.0006856297480603129,0.012021226778583463
2020-05-12,53.56468964008988,7066,-0.01062303713726119,0.01117102598691655
2020-05-13,53.81896960578383,9053,0.004735924306351924,0.010704369001727485
2020-05-14,53.326412769887156,9066,-0.00919424234233808,0.010650375570573998
2020-05-15,54.15937570277441,9167,0.015499344050175515,0.009078849129919731
2020-05-16,53.73682758073724,5780,-0.00783253292336238,0.008936388953249054
2020-05-17,53.564040329042165,5045,-0.003220615162056809,0.008894681279397592
2020-05-18,54.00157029723643,3233,0.008135172173696569,0.009511631694025469
2020-05-19,53.34095819778996,9117,-0.012308643164339522,0.010014326306377597
2020-05-20,53.46242559888873,7359,0.0022745993460413145,0.009074088516286959
2020-05-21,54.16584314149356,5197,0.013071427542824513,0.01014042215219719
2020-05-22,53.30209717916864,1615,-0.016074832345612192,0.010896577026158698
2020-05-23,53.40060180633291,2566,0.0018463385853228847,0.010780246438112607
2020-05-24,53.53956127011143,3339,0.0025988279424844396,0.010395737214394064
2020-05-25,53.95978637304529,9109,0.007818228717773141,0.009391280690655713
2020-05-26,53.29644149439739,8374,-0.01236950710878095,0.009888337515731822
2020-05-27,52.5973111231246,7707,-0.01320456613084269,0.01063328972286619
2020-05-28,52.872556036218946,1378,0.005219415656168834,0.010366569424729988
2020-05-29,53.029812822686274,4465,0.002969846732331883,0.009807757031141694
2020-05-30,53.16281522356593,7005,0.002504928503458833,0.009815486270883566
2020-05-31,53.347316260754546,3271,0.0034644820949698133,0.00874456666679243
2020-06-01,52.98577201027485,2007,-0.006800247215784836,0.00742138703635335
2020-06-02,53.10897644278057,7800,0.0023225369716098746,0.007440297901692571
2020-06-03,53.2648525369771,1109,0.002930724732986804,0.007456615392238581
2020-06-04,52.88571012446487,3771,-0.007143514180263626,0.007090969424754598
2020-06-05,53.88170080128329,4883,0.018657745111447587,0.00866756726524152
2020-06-06,54.137615864123745,3600,0.0047383292091178475,0.0070933835538429255
2020-06-07,53.49649895936556,6518,-0.011913034972026448,0.008413440884269286
2020-06-08,53.84888769842145,4243,0.0065655360863382,0.008574059614167916
2020-06-09,53.32658200426788,2005,-0.009746816702273158,0.009267046867670093
2020-06-10,53.747963459818244,1305,0.007870846037424432,0.009534725007394912
2020-06-11,54.37430637253838,6701,0.011585955790073928,0.009688888775861272
2020-06-12,53.92989216317487,1958,-0.008206823183516907,0.010275199182375619
2020-06-13,54.451950525973906,6270,0.009633761292443182,0.010590252843766699
2020-06-14,54.67718232924595,8595,0.004127809269364974,0.010071948788675282
2020-06-15,55.12851422997117,4538,0.008220601599944968,0.008762990156382804
2020-06-16,56.184168153818916,8020,0.01896792982653955,0.010236582961095673
2020-06-17,56.04646790121938,2630,-0.0024538811600286646,0.008994099424500874
2020-06-18,55.625613462312565,3603,-0.007537361643574935,0.009736534073122617
2020-06-19,55.13300974262501,9258,-0.008895144296255314,0.009613197421144483
2020-06-20,54.685058678592156,1205,-0.008158102849654257,0.010096371650875964
2020-06-21,54.642911813621446,6691,-0.0007710170941410071,0.009494083108827395
2020-06-22,54.82964552814048,7141,0.003411519748166298,0.009009722829826913
2020-06-23,54.981564188178204,4145,0.0027669079933002353,0.008585717814204993
2020-06-24,55.43824868203581,4120,0.008271832490360143,0.008851088113959252
2020-06-25,55.445457171798324,7728,0.00013001891877898735,0.008520148629844798
2020-06-26,56.25726141885676,9899,0.01453534077157321,0.007512563708801262
2020-06-27,56.1085695806648,7030,-0.002646568332379656,0.0075201706738892305
2020-06-28,57.65576536102832,1178,0.027201691665896314,0.010871586539680362
2020-06-29,58.01762951145324,6167,0.006256673477649957,0.009956345236419507
2020-06-30,57.522452272400955,1112,-0.008571575564162864,0.010018187597347312
2020-07-01,56.90973527208618,9948,-0.010708924980611129,0.011095687924233884
2020-07-02,57.184972484261266,9350,0.004824724152431838,0.01109544408954771
2020-07-03,57.05732802400991,9977,-0.0022346278532585453,0.011278737132746604
2020-07-04,57.46617547752863,2803,0.0071400049409210175,0.011233414152359213
2020-07-05,57.73877154613065,3298,0.004732376245735349,0.01116988559345344
2020-07-06,57.6967363353836,2542,-0.0007282891265688281,0.010607009277491138
2020-07-07,57.21022676991698,8259,-0.008467937180684055,0.01107201956873332
2020-07-08,56.35011040981882,3154,-0.01514847224685847,0.008015189729640514
2020-07-09,56.09905964803851,9766,-0.004465149520670337,0.007441373284808323
2020-07-10,56.581554409230364,2381,0.00856398794323481,0.008056191957666627
2020-07-11,56.70282174412078,6902,0.0021409374413019853,0.007452780830696627
2020-07-12,56.00083424848344,2222,-0.012457387787119913,0.008092157093718856
2020-07-13,56.09790103804185,2501,0.0017318092585117933,0.008181134023502576
2020-07-14,56.3144729771123,4574,0.0038531737972883865,0.007845861199396818
2020-07-15,55.81892650822386,4729,-0.008838574362011397,0.007719939096844786
2020-07-16,55.90480019993711,8740,0.0015372510594553609,0.007838784361173974
2020-07-17,55.93735114050686,4191,0.0005820871844598879,0.007678018710575965
2020-07-18,55.301643725663574,8476,-0.011429702978306247,0.007048100048769392
2020-07-19,55.499860402636436,2561,0.003577873603482948,0.007177806403912214
2020-07-20,55.811969343321564,3522,0.005607845263682299,0.0067870085855285785
2020-07-21,56.41972679262266,3391,0.01083051243175291,0.00777129395596053
2020-07-22,57.017422766372185,3675,0.010538020520348886,0.007222961032401866
2020-07-23,56.23729731199853,3183,-0.013776693679570885,0.008743809014657499
2020-07-24,55.71235522266607,9468,-0.009378250399151168,0.009130248074650875
2020-07-25,56.00003368711325,9066,0.005150352672086664,0.00887671585175781
2020-07-26,56.28849439343966,3078,0.005137859509122111,0.009003518405678514
2020-07-27,56.57915485893197,5342,0.005150476863060366,0.009113007746253395
2020-07-28,58.80153403349535,2120,0.03852731490654735,0.013894774574338685
2020-07-29,59.13818645546392,6419,0.005708905106931666,0.01386748735643969
2020-07-30,59.813566817180515,4370,0.011355656401805938,0.013952184707567008
2020-07-31,60.38691984995556,2908,0.009540017634931773,0.01391796746998633
2020-08-01,60.781558889468414,4520,0.006513912513057992,0.01385576805188295
2020-08-02,60.59023507891454,5307,-0.0031526924464034987,0.012476014715414983
2020-08-03,61.05184583972316,5496,0.007589692204932875,0.010998561256258097
2020-08-04,60.581840281155344,5750,-0.007728252145375883,0.012206841815440735
2020-08-05,60.4385409577668,1497,-0.0023681860674001206,0.012617003258411356
2020-08-06,60.14590505959422,7991,-0.004853635478290954,0.013174273236595316
2020-08-07,60.195169166267604,4587,0.0008187413938632903,0.006643472972485733
2020-08-08,61.60473215913448,3413,0.02314658566673512,0.009358861264929588
2020-08-09,60.46508169981442,4800,-0.018672651925917428,0.011368787726103622
2020-08-10,60.881456557937554,9654,0.006862601903744965,0.011177416197244354
2020-08-11,59.907486440263924,7171,-0.01612715871189643,0.01214604057944109
2020-08-12,59.62543000235964,4457,-0.004719318657894322,0.01218051851093204
2020-08-13,60.278269577335934,9464,0.010889505969673526,0.012497856537518792
2020-08-14,60.31702891645136,7969,0.0006428001909545347,0.01229632630315482
2020-08-15,59.67045574983105,2150,-0.010777447779293087,0.012723130970033348
2020-08-16,59.24515368067176,8454,-0.007153037092599637,0.012815355952441751
2020-08-17,59.64915364386217,6207,0.006795977489346762,0.013072791622875153
2020-08-18,59.21508321191173,1018,-0.007303666317171529,0.010041275077410212
2020-08-19,59.343398170125504,4178,0.002164585895819748,0.008723642888196884
2020-08-20,59.370448211665746,6577,0.0004557183990382316,0.008232260968432529
2020-08-21,58.9848478158304,5081,-0.006516003476058152,0.006923200105465986
2020-08-22,60.263103556266216,7454,0.021439440893253198,0.009896841842638254
2020-08-23,60.64633624223642,9603,0.006339190223180102,0.009491176595357026
2020-08-24,59.43051407844589,9933,-0.020251425866575953,0.011557734553815308
2020-08-25,59.5414282061903,3671,0.0018645431476943682,0.011110602297768883
2020-08-26,59.14869206406665,7387,-0.0066178646476838755,0.011074708913806453
2020-08-27,59.655050349550784,7833,0.008524333347962272,0.011208063059792467
2020-08-28,59.184140199085974,3624,-0.007925207384326994,0.011254752700370496
2020-08-29,59.116273364149684,6499,-0.0011473644146689557,0.011230974096089297
2020-08-30,59.415558063265166,1514,0.0050498727898046275,0.011362312500520787
2020-08-31,59.9321844764499,1206,0.00865755194170123,0.01139729805574877
2020-09-01,59.2171206472191,1947,-0.012002964070557757,0.009708162307425758
2020-09-02,59.0193695711096,2828,-0.003345012358409533,0.009285283135760205
2020-09-03,58.739724449022304,7861,-0.004749453111609615,0.00706057112133923
2020-09-04,58.35721155294231,7094,-0.0065332923257370975,0.007158392409372032
2020-09-05,59.39662964696032,7345,0.01765454240281092,0.00923567128949114
2020-09-06,59.63766287477027,3167,0.004049817109609698,0.008901664225991613
2020-09-07,58.89042197300399,8979,-0.012608839543350554,0.009468449661174884
2020-09-08,59.433443026238535,6926,0.009178619470547707,0.009940973086721606
2020-09-09,60.70819175974295,7532,0.021221561970126146,0.011882766258752177
2020-09-10,61.33822961421392,6656,0.010324652605511707,0.011995334665680197
2020-09-11,60.413319174306835,6943,-0.015193699659540249,0.012452354369529047
2020-09-12,60.12148445015205,9793,-0.004842340728662425,0.012532509299006999
2020-09-13,60.88801562140794,6439,0.012669111491866314,0.01272237047121279
2020-09-14,60.45865076050952,9903,-0.007076694656187675,0.012771488995541645
2020-09-15,60.727574324663806,2203,0.004438194281462083,0.011794801739976504
2020-09-16,61.199817512034954,8000,0.007746340534293482,0.011915961297502645
2020-09-17,60.63515879477219,7639,-0.009269304715780727,0.011481691325865103
2020-09-18,60.599076240800734,8689,-0.0005952535606181239,0.011304325592937247
2020-09-19,58.66638915270597,8513,-0.03241267340069049,0.01362594131377172
2020-09-20,58.06848556633992,7626,-0.010243876413342878,0.0128508186842736
2020-09-21,57.92200812135629,8386,-0.002525681513931657,0.01240325164616043
2020-09-22,57.20375746983449,4131,-0.012477831819648488,0.01267839097887814
2020-09-23,58.14522144883112,8134,0.01632411303931639,0.013281877039433608
2020-09-24,57.31958056587764,4730,-0.014301413779606332,0.01362311832102563
2020-09-25,57.067903064406075,3666,-0.004400444866969925,0.01319893824864292
2020-09-26,57.14256276494457,1549,0.0013074057728607877,0.012584918435219234
2020-09-27,57.97210689793436,5741,0.01441273289066108,0.014204999931796978
2020-09-28,57.14565491146716,2244,-0.014358621511794442,0.01445022200500636
2020-09-29,57.81423324783593,5012,0.011631637521549746,0.011957680340655669
2020-09-30,57.82014971631493,7196,0.0001023306101956686,0.011554322135153531
2020-10-01,57.25541593393705,5545,-0.009815086510479451,0.01192530645132295
2020-10-02,57.520607457887166,7205,0.004621034742632883,0.011332948248707649
2020-10-03,57.63522184166016,8190,0.00199059695573459,0.009937007482436516
2020-10-04,57.290321623087394,9235,-0.006002168771588017,0.008993379607934603
2020-10-05,57.33032542219646,1658,0.0006980208499001005,0.008862984272426292
2020-10-06,57.10984891897023,7995,-0.003853135968617576,0.008957813669461925
2020-10-07,57.17471531367899,6776,0.001135173452512524,0.0074281261228012355
2020-10-08,57.55454273107229,6293,0.0066213067452106185,0.00622151098326989
2020-10-09,58.47464465570049,2691,0.015860168161453556,0.00712427030689858
2020-10-10,57.7552977199601,8735,-0.012378154988268419,0.008318522269606145
2020-10-11,59.00047025818071,4130,0.021330333746562645,0.009952187752105615
2020-10-12,57.85989798182284,8044,-0.01952087799522487,0.012192006779758888
2020-10-13,57.77214189785958,5533,-0.0015178509503559335,0.01219764348305317
2020-10-14,58.11302710915772,6547,0.005883172064845787,0.01210078862656628
2020-10-15,58.276549624320936,1967,0.0028099186773503787,0.012105103669862893
2020-10-16,57.91478933837533,2404,-0.006226995198206065,0.012247172669729304
2020-10-17,57.79438111712669,9677,-0.0020812225035726573,0.012297022918127622
2020-10-18,57.51015547125924,4630,-0.004930009346588334,0.01226093671835896
2020-10-19,57.172207733897885,3968,-0.005893647569442162,0.010982236804427876
2020-10-20,57.66001327854339,8269,0.008496020970210193,0.010826489189972756
2020-10-21,57.86623636028268,2579,0.003570154859650443,0.007994938075897897
2020-10-22,57.46666160076023,6992,-0.006929095952606504,0.005530203672783443
2020-10-23,57.985963936348405,1050,0.008995998754332402,0.006299544495332923
2020-10-24,58.16442859578092,7452,0.0030729952087660654,0.0060852878008717005
2020-10-25,58.63915201196241,6153,0.008128621188389721,0.006563248318113861
2020-10-26,59.009525792193294,7023,0.006296288419236234,0.006301098986364046
2020-10-27,58.52236183979268,5300,-0.008289950109220774,0.007000989196653594
2020-10-28,58.1954471763608,3787,-0.00560181040196965,0.0070697842248983
2020-10-29,58.63196704266142,3155,0.007472936051232562,0.006842780477158485
2020-10-30,58.99093353344362,8019,0.0061037026543346575,0.006649781942515329
2020-10-31,58.978604776539036,6360,-0.0002090159396414603,0.006675776132969075
2020-11-01,59.0478434402489,5230,0.0011732738330878561,0.005935190105490454
2020-11-02,59.80711716573177,8607,0.01277664895788438,0.0064755960688459725
2020-11-03,59.45435980664372,9598,-0.00591571388835852,0.007074724907335417
2020-11-04,59.78052445771861,5197,0.005470973811700485,0.006874069185585088
2020-11-05,59.659774744340076,6412,-0.0020219265243389827,0.006789466629953778
2020-11-06,59.530047875564385,5499,-0.002176812032272159,0.006089617624541742
2020-11-07,60.18775702238055,5909,0.010987768519871804,0.006136738550334347
2020-11-08,60.686612594357136,8169,0.008254163489880301,0.006199479731580239
2020-11-09,61.182317605790125,4262,0.008135096360006441,0.006328247141079351
2020-11-10,61.98627613192761,3989,0.013054788071543325,0.006802396248000666
2020-11-11,61.999296998593636,8654,0.00021003841632748202,0.006868689391974765
2020-11-12,62.423547998624805,3224,0.006819529712949812,0.006345919720146199
2020-11-13,62.23016863197458,6376,-0.0031026675659346133,0.005889596058014974
2020-11-14,62.4322252225755,3920,0.003241663524884579,0.005893603230226254
2020-11-15,62.35102686623225,8701,-0.0013014305436769773,0.005811009787399271
2020-11-16,62.41153418650974,7541,0.0009699596499272218,0.005490943531406157
2020-11-17,62.78408835837543,6615,0.005951570254368946,0.005067533588983267
2020-11-18,62.272471891848376,5315,-0.008182206832334511,0.006162173440799097
2020-11-19,63.58918045266631,7100,0.020923872756854565,0.008373530281069573
2020-11-20,62.952669319156385,3783,-0.010060173814996938,0.008735446610923634
2020-11-21,62.19292686378204,3808,-0.01214188612787729,0.009758835113036605
2020-11-22,62.91737678193434,4331,0.01158110873500059,0.010217050317658618
2020-11-23,63.417447004898136,3178,0.00791662693962927,0.010344247011913044
2020-11-24,63.81448556849795,1797,0.006241198170521651,0.010430924981933123
2020-11-25,64.21672342114728,3846,0.006283455092642645,0.01042461332335145
2020-11-26,64.20885942645278,1929,-0.0001224677284690707,0.01045333346770146
2020-11-27,63.63531953205931,5818,-0.008972543714858254,0.011010118853559459
2020-11-28,63.683576292987134,4091,0.0007580455819371377,0.010501630145165286
2020-11-29,63.25379230641265,3262,-0.006771617115121106,0.008485388274811061
2020-11-30,63.87360958631804,8549,0.009751197334177406,0.008323991761581401
2020-12-01,63.77974776087623,4480,-0.0014705738150212829,0.00695982841237097
2020-12-02,63.2554148851173,4342,-0.00825497196792513,0.006916808223037174
2020-12-03,63.05244726689415,7053,-0.0032138584165298475,0.006478815579877761
2020-12-04,63.31334895619498,8574,0.004129314542756025,0.0062626771384008545
2020-12-05,62.95744017803169,8859,-0.005637245528039711,0.00589048134666225
2020-12-06,62.44191355122578,5174,-0.008222203955664106,0.0061574381248919174
2020-12-07,62.59426206068668,8147,0.0024368721149190713,0.005937783323728291
2020-12-08,62.74778504138588,5770,0.0024496657110872266,0.006037256340377625
2020-12-09,62.430494348686224,6833,-0.005069431753711241,0.00589378586934866
2020-12-10,62.13711431454031,9205,-0.004710383056183358,0.004483619823001495
2020-12-11,62.28147087425965,8002,0.0023204993735763805,0.004756388189726704
2020-12-12,61.38608129153888,3293,-0.014480843414973186,0.0058848507077690045
2020-12-13,60.52814616064408,3045,-0.014074637743765649,0.006851557856760795
2020-12-14,60.094843574800805,2037,-0.007184442212524255,0.006252173685402049
2020-12-15,59.966709640628984,7242,-0.002134471517118448,0.006323738535756122
2020-12-16,60.153440807987806,9448,0.0031090756559800183,0.006661883350871291
2020-12-17,61.047497379056416,7162,0.014753562169495534,0.008743008170520455
2020-12-18,61.57332881374738,5073,0.008576596232020027,0.009323958530364778
2020-12-19,61.47492804813816,2283,-0.0015993852996341598,0.00925679053422102
2020-12-20,61.46323895945842,7732,-0.0001901620790268988,0.009195065817554773
2020-12-21,60.85013037235234,6945,-0.01002529364637808,0.009509637405516646
2020-12-22,60.83886614767774,4487,-0.00018513135992396563,0.00850017390617727
2020-12-23,60.663502727318814,3184,-0.002886586389201443,0.007211353107714842
2020-12-24,60.85959134697215,9550,0.0032271856033808497,0.006760501474232644
2020-12-25,60.358218589647066,4187,-0.0082723094355232,0.007355801346401113
2020-12-26,60.67250229828649,6495,0.005193465142411611,0.007461968220112468
2020-12-27,61.60961676333995,3297,0.015327389130025935,0.0075819302959006275
2020-12-28,61.54264647777691,8097,-0.001087601484568452,0.007097512585070314
2020-12-29,61.79036773229899,9469,0.004017117220989311,0.00718297940270742
2020-12-30,62.21828516742391,4544,0.006901439917111111,0.007451042435683924
2020-12-31,61.96915278933396,7831,-0.004012204718858296,0.0066412371556873176
2021-01-01,62.10817671468024,1391,0.002240924818104284,0.006603965849983749
2021-01-02,62.11599811765129,1968,0.00012592400781805094,0.006419123180387577
2021-01-03,62.17670024209459,6151,0.0009767609854882766,0.006425027312074746
2021-01-04,61.69792115463383,5364,-0.007730097838554668,0.006328953268216463
2021-01-05,61.71304527602151,4307,0.0002451017425893132,0.006261581360430253
2021-01-06,62.021141707715984,7125,0.004979982912454634,0.004310479735096981
2021-01-07,62.92771950495839,5370,0.014511436077950345,0.00606921539637709
2021-01-08,63.53427134588052,5838,0.009592708260851995,0.006493363953711311
2021-01-09,64.9171142709845,9277,0.02153182457511582,0.0087725598480022
2021-01-10,64.42088072966395,4134,-0.007673475628880654,0.009220493171461766
2021-01-11,64.9852955410047,2054,0.008723206367206816,0.009319776576694408
2021-01-12,65.10455017379694,4729,0.0018334200573836184,0.00924550281881335
2021-01-13,66.54593567642121,3669,0.021898029332176744,0.010580337482698009
2021-01-14,66.010214050494,1275,-0.008082982853551671,0.01063460103561341
2021-01-15,65.45823266267843,6717,-0.008397218421807717,0.011535503747743684
2021-01-16,65.06705434844334,9022,-0.005993926454440381,0.01213811575973558
