Date,Oil,Gold,Bonds,Oil_Returns,Gold_Returns
2020-01-26,57.66075426948667,1418.078785450984,103.65708031217895,0.0011092258970985017,0.010282824711049462
2020-01-27,57.0008874881255,1422.2615858874071,103.31992231640659,-0.011509935774223096,0.0029452832500923903
2020-01-28,57.215441478034734,1431.4735843305655,103.72493548340312,0.003756980183456744,0.00645612146268534
2020-01-29,56.872813408357395,1421.5939304060748,103.01906759515467,-0.006006386899188055,-0.006925663948070869
2020-01-30,56.70716068309161,1394.5965726424922,103.34846416285433,-0.0029169374979327377,-0.019173550088067468
2020-01-31,56.36697443559847,1403.2967856567593,105.59434930380816,-0.006017066122293903,0.006219137002084507
2020-02-01,57.42077715605781,1418.831427493615,104.91410600952278,0.018522781845089296,0.011009279216661835
2020-02-02,57.413027467726984,1415.6488464927675,104.67098154002532,-0.00013497224737925672,-0.0022456196767248133
2020-02-03,56.80896385660904,1428.2723122493437,103.88185659055323,-0.010577109289558934,0.00887756583793512
2020-02-04,57.27817016929532,1423.4925763561057,103.26444476968078,0.0082254491210318,-0.0033521279317692857
2020-02-05,56.58314448695863,1422.2020658574877,102.84944117227633,-0.01220843649971032,-0.0009069916131847039
2020-02-06,56.7014495818301,1447.3448051466544,101.72949968975087,0.002088635950047541,0.01752428788387273
2020-02-07,55.601104990294786,1443.1316488748416,101.46168160854087,-0.01959670123879768,-0.0029152005370643185
2020-02-08,54.86750146503673,1438.0813286304588,101.51672163275916,-0.01328186048898438,-0.0035056939255340516
2020-02-09,54.97562069401909,1411.4393781147276,101.10828093297317,0.0019686123586911916,-0.01869979523207313
2020-02-10,55.38309997738973,1421.2130263088272,98.81022363802369,0.007384665799954035,0.006900731599809829
2020-02-11,55.47809041238198,1411.160389454765,98.65785955887125,0.001713682811899795,-0.007098413654542893
2020-02-12,55.41396803907666,1413.2395006038125,98.61123340972017,-0.0011564828238825194,0.001472250110126854
2020-02-13,55.247365482538655,1408.7942495935588,100.50028880466539,-0.0030110369558928973,-0.0031503908743269705
2020-02-14,54.436529996117144,1402.5279252389637,100.5272453104338,-0.014785219903674226,-0.004457927154919652
2020-02-15,54.04607879388983,1400.8777078542705,101.47217765169717,-0.007198442083947135,-0.0011772948986163334
2020-02-16,53.797694118042806,1400.305533417525,101.04112902470128,-0.00460638770959785,-0.00040852339559418414
2020-02-17,54.3694180861227,1416.8714568007501,102.36137000685058,0.010571222262189116,0.01176079059635224
2020-02-18,54.5565626980156,1438.5754601076578,101.39907450340093,0.003436182895684711,0.015202118566925936
2020-02-19,53.60313791717422,1447.9670108673129,101.91242396843123,-0.01763040155362733,0.006507151024415867
2020-02-20,53.77713889660189,1466.4962763458573,102.77246939905179,0.0032408396939480424,0.012715559134708588
2020-02-21,53.57045087867443,1479.0759652651755,103.48778340526633,-0.0038508228041632077,0.008541474707467125
2020-02-22,53.20904530795918,1486.409805720834,105.75182432828183,-0.006769220003059545,0.004946141019358224
2020-02-23,53.535509856862255,1508.1973283495256,105.13565014684755,0.006116762888408659,0.014551429352934356
2020-02-24,54.090315816788525,1488.591497312781,106.63259728230446,0.010309995224959501,-0.013084746309253261
2020-02-25,54.596401052296855,1478.4374411629087,107.87203967572535,0.009312801191162045,-0.006844622012492278
2020-02-26,54.14013569487426,1466.3506040255982,107.92541329892317,-0.008392175232226446,-0.008209015268560788
2020-02-27,53.972986251565004,1461.9378535780713,109.92881075576423,-0.00309212375851208,-0.0030138791663945055
2020-02-28,54.15207548264869,1471.999758423808,109.76781912204152,0.003312634314035448,0.006859003580842807
2020-02-29,54.682938610816024,1455.6766173981584,109.79231825305926,0.009755451271223665,-0.011151034521867468
2020-03-01,54.42153883684559,1463.014178880483,109.78629780479167,-0.0047917423784529165,0.005027991968111077
2020-03-02,54.32059410023464,1454.4505558423398,108.39737491608976,-0.0018565897666382061,-0.0058706091840423835
2020-03-03,53.722938502029905,1449.4114303463955,109.2259871337208,-0.011063349740060265,-0.0034706405318693898
2020-03-04,53.08412950806983,1452.3191907107364,109.88924487951665,-0.011962066240806793,0.002004156634338322
2020-03-05,53.51720882591157,1476.9426911463597,109.77427375143077,0.0081252582239422,0.016812481390615065
2020-03-06,54.247974903902254,1466.459117467885,111.72623471208976,0.013562400285708072,-0.00712347052254135
2020-03-07,54.20892493287233,1465.2850508341787,111.23881153696958,-0.0007201012158033183,-0.0008009339349344337
2020-03-08,54.75566811357449,1449.5708472826998,109.3311523379417,0.010035328978920172,-0.01078225225597056
2020-03-09,54.95404281622705,1439.1433893418075,111.43076218865818,0.003616360250476382,-0.007219477163447125
2020-03-10,54.600664512261616,1423.5797552246663,112.5631642601024,-0.006451197546051416,-0.010873414349244834
2020-03-11,54.798345905166386,1427.0687346893374,113.27006700901411,0.0036139560550842264,0.0024478508796658576
2020-03-12,55.64767928919707,1433.1511084305162,112.88622884344403,0.015380365664659668,0.0042530876948877775
2020-03-13,55.62774650062865,1443.031466360117,113.27306443987457,-0.0003582603910995289,0.006870493467238241
2020-03-14,56.50496730088867,1432.196942347328,111.85435465894477,0.015646436558140204,-0.007536497109063504
2020-03-15,55.04390282947551,1439.4901946914956,111.60280570543837,-0.026197451040897435,0.005079430785450388
2020-03-16,55.498174322468735,1441.119180246388,110.59879732453261,0.008219025043752094,0.0011310007824801344
2020-03-17,55.5465048882607,1440.287138217079,110.88881443710959,0.0008704706823818582,-0.0005775249725133823
2020-03-18,55.38066481627883,1422.5176105968128,111.91758051653919,-0.002990073504658718,-0.012414228275077054
2020-03-19,55.43150586686882,1424.6993399747653,110.75122394535384,0.0009176077653550244,0.0015325349931811084
2020-03-20,54.34064322201509,1427.3368540944737,111.55699063572513,-0.0198756891460089,0.001849566199111458
2020-03-21,54.22140312162619,1428.789600477388,111.78004648478503,-0.0021967188783751303,0.0010172844454223447
2020-03-22,54.415380721672754,1434.5169325733277,112.54707668278745,0.003571125715117458,0.004000507572772231
2020-03-23,55.22555440079924,1444.515710253146,112.27478969676024,0.014778940447415127,0.006945956590694325
2020-03-24,54.94007721009547,1428.7413526015857,113.06801043136348,-0.005182702182736429,-0.010980233089577155
2020-03-25,54.497680982836066,1425.648678067849,112.28400653067472,-0.008084936028931846,-0.002166960864283614
2020-03-26,54.224919901137056,1433.0207069875048,110.41090578832235,-0.005017570435845349,0.005157676015642509
2020-03-27,54.72357483303077,1429.179710451513,108.81721992038295,0.009154021177020563,-0.002683948208750151
2020-03-28,54.903775235655026,1442.9575856697031,108.27149659307548,0.0032875110965969417,0.009594235570618531
2020-03-29,54.61368595131874,1444.259410022965,106.53959447192496,-0.005297602037670452,0.0009017849669257354
2020-03-30,54.894720828607014,1416.2994441263427,108.20422576578666,0.005132674331133684,-0.019549226411235562
2020-03-31,54.94803715321241,1428.2383102853264,108.11463605666202,0.0009707754934804481,0.008394289191977003
2020-04-01,55.48287471928104,1426.566776038086,109.11308647087372,0.009686449905328822,-0.0011710322685532478
2020-04-02,55.0947196025218,1401.5427488189973,109.97526958056933,-0.00702053093877348,-0.01769710833125294
2020-04-03,54.91449049414148,1398.0112552494065,109.98232707595825,-0.0032766214659777516,-0.002522898602867946
2020-04-04,54.69958790030058,1380.3913569514432,113.94148264653504,-0.003921081531321567,-0.012683643786146165
2020-04-05,53.90488076829887,1390.8267629527447,117.32659529832898,-0.014635149481321167,0.007531312855941404
2020-04-06,54.06474062248898,1390.3283663292202,118.97107348843518,0.002961202770645565,-0.0003584098014614824
2020-04-07,54.206063863900994,1377.5444090014032,117.89902025889734,0.00261055272179888,-0.009237453648017745
2020-04-08,54.20883573834295,1388.7596087426803,119.60063683405278,5.113456642443806e-05,0.008108480569628648
2020-04-09,54.08181782663679,1395.1420493696105,117.52755794501162,-0.0023458713337513406,0.004585256659962538
2020-04-10,53.321751169367644,1391.8566707896834,119.18063769200148,-0.014153707420504183,-0.0023576473702537166
2020-04-11,53.0979268004602,1374.6272670056228,116.17284069650651,-0.004206453227653579,-0.012455974395363665
2020-04-12,52.91626396759731,1363.095038732206,115.802890132277,-0.003427145165267658,-0.00842473793536591
2020-04-13,52.49342723952549,1351.4570392845437,117.21159024637234,-0.008022772692216129,-0.008574579097060263
2020-04-14,52.40883108092095,1361.5833776777501,117.66395997111987,-0.0016128571166601994,0.00746497203264389
2020-04-15,52.621017794392,1338.887838359685,115.93700866899341,0.004040508568145426,-0.01680897285644226
2020-04-16,53.622967626227364,1338.2555664832364,116.13461608144362,0.01886185901210502,-0.00047234816563100304
2020-04-17,53.71666319232312,1334.9103097656753,116.58332353826376,0.0017457781283185159,-0.0025028439077208926
2020-04-18,53.855188978537335,1348.8056485319303,116.82231384340905,0.002575503907227509,0.01035539017775428
2020-04-19,53.81511091000823,1351.948468194578,116.34748745116678,-0.0007444591576617999,0.0023273655767532156
2020-04-20,52.792365502967534,1359.2036333225035,117.34661883906652,-0.01918771215299033,0.005352102851436546
2020-04-21,52.77837005638101,1352.0816454823237,118.69785434119078,-0.00026513875449217804,-0.005253600037300222
2020-04-22,52.81016815453878,1335.5395701489324,118.51497506592446,0.0006023020994101952,-0.012309981875052538
2020-04-23,54.12716426700698,1331.1997760245315,120.32974783009236,0.02463242112485278,-0.0032547597587649366
2020-04-24,54.02314481010478,1341.5856653038145,120.14186652099363,-0.0019236096478111003,0.007771623859264451
2020-04-25,54.18629603298407,1352.0218692960395,119.55483327230696,0.0030154734233360358,0.007748906311517445
2020-04-26,54.16749027478786,1346.2127468231297,121.18814099098077,-0.00034711769705247057,-0.004305875711156873
2020-04-27,53.53813146469213,1334.6750303311753,122.79894843808799,-0.011686780376195381,-0.008607438046485697
2020-04-28,54.153486959699386,1320.6460490944107,122.03981750312825,0.011428228145150201,-0.010566791249071861
2020-04-29,54.56221968888241,1318.842927315993,121.10947098931956,0.007519330326867903,-0.001366266027265589
2020-04-30,54.995535852787135,1320.6450529181698,123.26527058364174,0.007910319470430346,0.0013655117171934646
2020-05-01,54.497680497106984,1340.2446994453471,123.13878897446413,-0.00909387454794742,0.014731915129757625
2020-05-02,55.26755813368283,1341.8986530942577,123.14283505450436,0.014027943109361042,0.0012333075761888027
2020-05-03,54.49819454789108,1350.1600977325659,122.83260185095264,-0.014018510627922831,0.00613765993807144
2020-05-04,54.818961369408186,1339.6635447834553,124.46674555317183,0.005868570938002731,-0.007804679879042238
2020-05-05,56.03299427713428,1340.2223144424831,127.16434324535659,0.021904556258099735,0.00041701004929117633
2020-05-06,55.48070693382635,1342.1009926658398,127.25337243349048,-0.009905363251307054,0.0014007845553687475
2020-05-07,55.167408887225534,1340.2162556822357,130.36749905760811,-0.005662977296027663,-0.001405305278443749
2020-05-08,55.222411364073004,1339.923868518631,129.64660199509254,0.0009965136508763486,-0.00021818796869945843
2020-05-09,54.94507870428712,1341.6161676651084,129.28047671337904,-0.005034756541161932,0.0012621846762012063
2020-05-10,54.09963737725873,1348.0853824998346,130.15358265053746,-0.015506634310661346,0.0048103681309429845
2020-05-11,54.13674241670972,1363.9385826867588,129.09457184636074,0.0006856297480603129,0.011691180434137681
2020-05-12,53.56468964008988,1333.385308591118,129.9496898044098,-0.01062303713726119,-0.022655477916397077
2020-05-13,53.81896960578383,1348.3187261548458,129.27765132359315,0.004735924306351924,0.011137375141386916
2020-05-14,53.326412769887156,1325.4477768147576,127.2967750078281,-0.00919424234233808,-0.017108081163179658
2020-05-15,54.15937570277441,1329.546591313138,125.09783876056308,0.015499344050175515,0.0030876282103676576
2020-05-16,53.73682758073724,1361.2375715036378,124.69343911941218,-0.00783253292336238,0.023556289690884503
2020-05-17,53.564040329042165,1360.658620267054,125.21526234413717,-0.003220615162056809,-0.0004254028842577844
2020-05-18,54.00157029723643,1363.1102722649573,123.52239275546187,0.008135172173696569,0.001800191394146487
2020-05-19,53.34095819778996,1358.887644178008,123.74319025779872,-0.012308643164339522,-0.003102597139204689
2020-05-20,53.46242559888873,1367.9853086587536,123.96789104841139,0.0022745993460413145,0.006672623472649316
2020-05-21,54.16584314149356,1372.949252933888,123.76024281650726,0.013071427542824513,0.0036220855263972584
2020-05-22,53.30209717916864,1363.698771382008,122.61920985217807,-0.016074832345612192,-0.006760472447790715
2020-05-23,53.40060180633291,1362.1402314622594,122.91414059477015,0.0018463385853228847,-0.0011435305518480046
2020-05-24,53.53956127011143,1346.99043622473,122.7393141721455,0.0025988279424844396,-0.01118436503777225
2020-05-25,53.95978637304529,1345.389259076216,123.9502335503987,0.007818228717773141,-0.0011894142123229589
2020-05-26,53.29644149439739,1339.7588850810846,122.35811055921937,-0.01236950710878095,-0.00419372186916738
2020-05-27,52.5973111231246,1341.5894540655502,122.49763538790941,-0.01320456613084269,0.0013654095159071102
2020-05-28,52.872556036218946,1332.0990507923136,120.94952333136324,0.005219415656168834,-0.00709913897141954
2020-05-29,53.029812822686274,1329.2456686551916,120.6631230945296,0.002969846732331883,-0.002144316900861941
2020-05-30,53.16281522356593,1329.362285504593,119.3489740047362,0.002504928503458833,8.77277518813823e-05
2020-05-31,53.347316260754546,1330.4051496479758,118.25921635255523,0.0034644820949698133,0.0007841769795666777
2020-06-01,52.98577201027485,1334.0592433274726,118.2546680138379,-0.006800247215784836,0.002742837157058466
2020-06-02,53.10897644278057,1331.7377657084267,117.58767662860821,0.0023225369716098746,-0.0017416766528097756
2020-06-03,53.2648525369771,1321.3021710530982,119.32503876200853,0.002930724732986804,-0.007866936589317
2020-06-04,52.88571012446487,1322.387052124273,120.74040596864046,-0.007143514180263626,0.0008207327264958306
2020-06-05,53.88170080128329,1320.0239733025421,121.71598737743014,0.018657745111447587,-0.0017885782559576798
2020-06-06,54.137615864123745,1333.619073274017,122.67516329399564,0.0047383292091178475,0.010246456421072121
2020-06-07,53.49649895936556,1349.0542204088963,122.83506887852775,-0.011913034972026448,0.011507415009103562
2020-06-08,53.84888769842145,1330.670519379245,124.4483178936595,0.0065655360863382,-0.013720804354370184
2020-06-09,53.32658200426788,1338.9082064980328,124.08292406523103,-0.009746816702273158,0.006171545484177442
2020-06-10,53.747963459818244,1349.9019392197204,126.7407680501982,0.007870846037424432,0.008177441610898978
2020-06-11,54.37430637253838,1331.8562411624491,125.5522352435976,0.011585955790073928,-0.01345831295864145
2020-06-12,53.92989216317487,1339.5963904387982,124.1429386947277,-0.008206823183516907,0.005794728189127199
2020-06-13,54.451950525973906,1351.6524981734806,122.42319961424437,0.009633761292443182,0.008959549177663104
2020-06-14,54.67718232924595,1338.8773311491343,120.93766227809513,0.004127809269364974,-0.009496466378785998
2020-06-15,55.12851422997117,1335.7167430968325,118.98312385803564,0.008220601599944968,-0.002363416231210304
2020-06-16,56.184168153818916,1338.2077695941605,119.23813548010571,0.01896792982653955,0.001863199358202297
2020-06-17,56.04646790121938,1345.8634992790037,120.2605754739394,-0.0024538811600286646,0.005704580600992759
2020-06-18,55.625613462312565,1332.6259842258107,120.30163632915125,-0.007537361643574935,-0.009884394104475917
2020-06-19,55.13300974262501,1348.1340980771574,118.6465987079752,-0.008895144296255314,0.011570066978156119
2020-06-20,54.685058678592156,1321.0514935667734,118.09064659542281,-0.008158102849654257,-0.02029348130065595
2020-06-21,54.642911813621446,1338.6551104026364,119.08855553842315,-0.0007710170941410071,0.013237455489254975
2020-06-22,54.82964552814048,1346.0415980621813,118.6820528661634,0.003411519748166298,0.00550267467789907
2020-06-23,54.981564188178204,1337.698260006278,117.73828990126054,0.0027669079933002353,-0.006217715111428047
2020-06-24,55.43824868203581,1349.3115224716244,115.96940842210728,0.008271832490360143,0.008644058427070863
2020-06-25,55.445457171798324,1335.247260519097,115.4801898063232,0.00013001891877898735,-0.010477990436021318
2020-06-26,56.25726141885676,1336.7828233253474,114.67171251326187,0.01453534077157321,0.0011493605439387355
2020-06-27,56.1085695806648,1339.974920651889,114.5727096995318,-0.002646568332379656,0.002385048738086044
2020-06-28,57.65576536102832,1343.1428067067873,115.11981259774157,0.027201691665896314,0.0023613481395900427
2020-06-29,58.01762951145324,1331.9114226895454,114.79509099093148,0.006256673477649957,-0.008397175571153334
2020-06-30,57.522452272400955,1325.3204757736248,115.00743673485158,-0.008571575564162864,-0.004960771723575876
2020-07-01,56.90973527208618,1327.0013164013033,115.55156089537955,-0.010708924980611129,0.0012674486615082846
2020-07-02,57.184972484261266,1317.392375844235,114.13919992749915,0.004824724152431838,-0.007267437429665706
2020-07-03,57.05732802400991,1320.9733323644145,116.31234112666513,-0.0022346278532585453,0.002714527942766176
2020-07-04,57.46617547752863,1312.8857514828385,115.45315836358077,0.0071400049409210175,-0.0061412596822658285
2020-07-05,57.73877154613065,1326.0804729934698,116.05108184461162,0.004732376245735349,0.010000000260772393
2020-07-06,57.6967363353836,1346.9656930631013,114.74021950504904,-0.0007282891265688281,0.015626849505709434
2020-07-07,57.21022676991698,1342.9649060853737,114.86666700525596,-0.008467937180684055,-0.002974641746572701
2020-07-08,56.35011040981882,1355.3806993812793,115.03533682690585,-0.01514847224685847,0.009202587609701047
2020-07-09,56.09905964803851,1352.5062170088368,116.95980760930478,-0.004465149520670337,-0.0021230454157659517
2020-07-10,56.581554409230364,1339.9000430475814,116.68805306754038,0.00856398794323481,-0.009364311967413438
2020-07-11,56.70282174412078,1334.2079755259515,118.21427369417317,0.0021409374413019853,-0.004257177405551559
2020-07-12,56.00083424848344,1335.3501424366968,118.55813597418728,-0.012457387787119913,0.0008556974075618943
2020-07-13,56.09790103804185,1311.6999396075757,120.7744201546771,0.0017318092585117933,-0.01786957664427053
2020-07-14,56.3144729771123,1319.9324056049556,118.64353772656186,0.0038531737972883865,0.006256567614454977
2020-07-15,55.81892650822386,1321.0683111533974,119.21698167633824,-0.008838574362011397,0.0008602084893636336
2020-07-16,55.90480019993711,1334.3525267005816,116.07264673990738,0.0015372510594553609,0.010005439574691629
2020-07-17,55.93735114050686,1342.49194987454,116.00526353564698,0.0005820871844598879,0.006081375537713761
2020-07-18,55.301643725663574,1344.1032125245072,117.19573551475698,-0.011429702978306247,0.0011994831716389473
2020-07-19,55.499860402636436,1339.3289230597159,118.90224190183815,0.003577873603482948,-0.00355834935349489
2020-07-20,55.811969343321564,1359.8811443233737,119.78373450812263,0.005607845263682299,0.015228617217029857
2020-07-21,56.41972679262266,1389.7113016519374,119.43619339852944,0.01083051243175291,0.021698726868360302
2020-07-22,57.017422766372185,1385.006087403439,120.08905237581801,0.010538020520348886,-0.0033914940505981265
2020-07-23,56.23729731199853,1399.51740937108,123.14928630940962,-0.013776693679570885,0.010422934737025718
2020-07-24,55.71235522266607,1389.6611952590547,123.24214962408224,-0.009378250399151168,-0.00706749658965303
2020-07-25,56.00003368711325,1381.5183023657637,124.43226112882009,0.005150352672086664,-0.005876859536890679
2020-07-26,56.28849439343966,1376.1925495156306,123.89915364032862,0.005137859509122111,-0.0038624495149848863
2020-07-27,56.57915485893197,1385.6474326881098,125.23252830436098,0.005150476863060366,0.006846826876063486
2020-07-28,58.80153403349535,1370.8326896882647,126.37236105236276,0.03852731490654735,-0.010749132943390433
2020-07-29,59.13818645546392,1392.2456237159245,125.60319085092328,0.005708905106931666,0.015499642270042418
2020-07-30,59.813566817180515,1405.3645323154217,126.58331649568812,0.011355656401805938,0.009378722573730399
2020-07-31,60.38691984995556,1414.6920498472673,127.63167269397375,0.009540017634931773,0.006615152054288761
2020-08-01,60.781558889468414,1410.5415774601497,128.57957660778004,0.006513912513057992,-0.0029381466600268053
2020-08-02,60.59023507891454,1422.2905053791608,128.52668221275175,-0.0031526924464034987,0.008294875898567346
2020-08-03,61.05184583972316,1381.396543390357,130.116141665084,0.007589692204932875,-0.029173628613030755
2020-08-04,60.581840281155344,1387.5005861009315,128.90532187913243,-0.007728252145375883,0.004409013634925106
2020-08-05,60.4385409577668,1389.7240603896664,128.91788824281937,-0.0023681860674001206,0.001601220676627426
2020-08-06,60.14590505959422,1363.756540441702,129.06158603098666,-0.004853635478290954,-0.01886215565217895
2020-08-07,60.195169166267604,1369.3081111398997,130.58226756697525,0.0008187413938632903,0.004062529827321659
2020-08-08,61.60473215913448,1377.423191527962,129.32630137768402,0.02314658566673512,0.00590891725876077
2020-08-09,60.46508169981442,1352.1246548665163,129.63847697769833,-0.018672651925917428,-0.01853732744834188
2020-08-10,60.881456557937554,1336.1728687743728,129.00179250779746,0.006862601903744965,-0.011867714176520654
2020-08-11,59.907486440263924,1364.0433644813006,129.14306571109114,-0.01612715871189643,0.020643891518509327
2020-08-12,59.62543000235964,1361.503788331266,129.65068038962266,-0.004719318657894322,-0.001863535461024573
2020-08-13,60.278269577335934,1374.8519824429986,128.0037418197832,0.010889505969673526,0.009756260594984058
2020-08-14,60.31702891645136,1390.4314510723054,129.63205626520627,0.0006428001909545347,0.011268019242896573
2020-08-15,59.67045574983105,1395.9196754020115,130.18785091657332,-0.010777447779293087,0.003939368139952689
2020-08-16,59.24515368067176,1410.1920165751253,129.0748481471071,-0.007153037092599637,0.010172413511892768
2020-08-17,59.64915364386217,1380.7088041509674,128.63522199209507,0.006795977489346762,-0.021128883581647284
2020-08-18,59.21508321191173,1377.5295302564268,130.57171642941904,-0.007303666317171529,-0.002305294116806521
2020-08-19,59.343398170125504,1335.740356267631,131.11583070272582,0.002164585895819748,-0.03080598727173929
2020-08-20,59.370448211665746,1312.619521674441,129.85680442435003,0.0004557183990382316,-0.017460936645672564
2020-08-21,58.9848478158304,1305.4719599151592,128.84334518390168,-0.006516003476058152,-0.005460144969849561
2020-08-22,60.263103556266216,1296.8143876495835,129.65086811691674,0.021439440893253198,-0.006653844389961861
2020-08-23,60.64633624223642,1297.351513442147,130.6201068143896,0.006339190223180102,0.0004141028914250652
2020-08-24,59.43051407844589,1297.0836313777925,131.09494302210268,-0.020251425866575953,-0.00020650511602990614
2020-08-25,59.5414282061903,1298.8195431118008,130.71340575712952,0.0018645431476943682,0.0013374242998123091
2020-08-26,59.14869206406665,1301.0906895502055,131.7760669539756,-0.0066178646476838755,0.001747096486306883
2020-08-27,59.655050349550784,1305.4295346164604,131.36570959528294,0.008524333347962272,0.0033292272460297844
2020-08-28,59.184140199085974,1292.9697252176195,130.2477226581747,-0.007925207384326994,-0.009590446774119587
2020-08-29,59.116273364149684,1283.6322594514718,132.33073296503179,-0.0011473644146689557,-0.007247923193638061
2020-08-30,59.415558063265166,1283.1589680614084,132.97914389822253,0.0050498727898046275,-0.00036878059294753594
2020-08-31,59.9321844764499,1282.8851332990484,131.9396200420923,0.00865755194170123,-0.00021342950672922093
2020-09-01,59.2171206472191,1269.0800630573208,132.1168748515597,-0.012002964070557757,-0.010819273652963014
2020-09-02,59.0193695711096,1282.8804124920716,132.1529403383728,-0.003345012358409533,0.010815593810130373
2020-09-03,58.739724449022304,1292.2125171387818,131.69132219448827,-0.004749453111609615,0.007248006775508129
2020-09-04,58.35721155294231,1281.150768500206,131.99924655457505,-0.0065332923257370975,-0.008597166853631169
2020-09-05,59.39662964696032,1278.4840649411935,130.77926971442048,0.01765454240281092,-0.002083660129167041
2020-09-06,59.63766287477027,1304.4355889206008,131.9268153103271,0.004049817109609698,0.0200953965079713
2020-09-07,58.89042197300399,1306.5318955928813,131.91868732152184,-0.012608839543350554,0.001605770378342916
2020-09-08,59.433443026238535,1311.7119003210494,129.81251074453607,0.009178619470547707,0.003956859552000572
2020-09-09,60.70819175974295,1303.748690246624,129.51667824023104,0.021221561970126146,-0.006089355511311527
2020-09-10,61.33822961421392,1299.6728794910898,128.72147962999932,0.010324652605511707,-0.003131121085283238
2020-09-11,60.413319174306835,1319.46435358065,124.92916972783715,-0.015193699659540249,0.015113259857833947
2020-09-12,60.12148445015205,1320.9600802908853,124.73466389670875,-0.004842340728662425,0.001132944272925607
2020-09-13,60.88801562140794,1320.0234790304746,126.0346124013934,0.012669111491866314,-0.0007092821887289607
2020-09-14,60.45865076050952,1320.1243470125444,125.89880142590508,-0.007076694656187675,7.641085936471358e-05
2020-09-15,60.727574324663806,1354.1578691350433,126.79351047926444,0.004438194281462083,0.02545382788415193
2020-09-16,61.199817512034954,1354.6970328781188,126.80428206752981,0.007746340534293482,0.0003980750314788985
2020-09-17,60.63515879477219,1343.4985507590552,126.22690285983813,-0.009269304715780727,-0.008300766992136043
2020-09-18,60.599076240800734,1334.7227085829486,125.3067948373382,-0.0005952535606181239,-0.0065535090161525
2020-09-19,58.66638915270597,1345.184423334678,123.70963190927166,-0.03241267340069049,0.0078075600238812735
2020-09-20,58.06848556633992,1326.105312907089,124.86021052242681,-0.010243876413342878,-0.014284811266467832
2020-09-21,57.92200812135629,1332.0939996328339,125.77596676258678,-0.002525681513931657,0.004505829814642321
2020-09-22,57.20375746983449,1322.4868807279815,125.42642929093708,-0.012477831819648488,-0.0072381752764945516
2020-09-23,58.14522144883112,1298.1319494449797,122.91299062460581,0.01632411303931639,-0.01858769556451994
2020-09-24,57.31958056587764,1285.4714611745026,123.49461492685833,-0.014301413779606332,-0.009800722169135922
2020-09-25,57.067903064406075,1285.8254491710502,122.38230351349009,-0.004400444866969925,0.00027533809678667603
2020-09-26,57.14256276494457,1303.8905930440274,122.5585168160647,0.0013074057728607877,0.013951673934927985
2020-09-27,57.97210689793436,1315.8539586359243,120.6840694839722,0.01441273289066108,0.009133294119466633
2020-09-28,57.14565491146716,1311.9950934972921,120.79514869094726,-0.014358621511794442,-0.0029369022617075488
