Date,Price,Volume,Returns,SMA_10
2020-03-30,100.717375976828,15410,-0.016548941034258784,101.82424134022763
2020-03-31,103.55386843836756,14905,0.0277736085683871,102.04988407871602
2020-04-01,103.0156786712486,5865,-0.005210748557941245,102.19114853505364
2020-04-02,103.11355324594871,15259,0.0009496429123150607,102.31320327359872
2020-04-03,101.38015761629349,11028,-0.016953451915895548,102.17656651089045
2020-04-04,101.32643314627565,15542,-0.0005300712825732496,102.13525873918891
2020-04-05,103.03558920110052,13967,0.01672713830508748,102.22864116531368
2020-04-06,103.76449554402163,18284,0.007049410664905743,102.513332923119
2020-04-07,102.01455601860721,16460,-0.017008356270873826,102.43197177517398
2020-04-08,101.23896578560088,19662,-0.00763178901489744,102.31606736442923
2020-04-09,102.17280351505072,9671,0.009181811783087775,102.4616101182515
2020-04-10,102.82535416396593,16819,0.006366426511995142,102.38875869081133
2020-04-11,102.32681970911281,6035,-0.004860152605432822,102.31987279459776
2020-04-12,102.73393554655001,13552,0.003970690265182952,102.28191102465789
2020-04-13,101.51036617388152,7819,-0.011981573048555258,102.29493188041668
2020-04-14,100.19224998977126,13487,-0.01307008281089671,102.18151356476625
2020-04-15,97.72505017392332,6426,-0.024932915149575102,101.65045966204852
2020-04-16,98.63358232696689,16701,0.009253870073427903,101.13736834034304
2020-04-17,98.52989852759558,16008,-0.0010517547010199298,100.7889025912419
2020-04-18,98.5340586657318,10494,4.2221197585828234e-05,100.51841187925498
2020-04-19,95.55517801999798,19058,-0.03069840071838834,99.85664932974971
2020-04-20,95.5077621807547,19988,-0.000496337386694403,99.12489013142859
2020-04-21,96.03551573676735,16057,0.005510555079141587,98.49575973419404
2020-04-22,94.04972303076964,5692,-0.02089446781449351,97.62733848261601
2020-04-23,94.09130211984078,17787,0.0004419991834824834,96.88543207721193
2020-04-24,94.02874604961721,12593,-0.0006650654530238009,96.26908168319652
2020-04-25,93.59224487671453,6067,-0.004653018388712739,95.85580115347565
2020-04-26,94.82411495807902,6132,0.013076227937790612,95.47485441658685
2020-04-27,95.84195444094713,14313,0.010676772799479336,95.20606000792202
2020-04-28,99.07502559804475,19050,0.03317687053984977,95.2601567011533
2020-04-29,97.88057593892991,12612,-0.012129274756762357,95.4926964930465
2020-04-30,98.30103312643348,14433,0.0042864143410146945,95.77202358761437
2020-05-01,99.78653642117314,19484,0.014998731586280806,96.14712565605495
2020-05-02,99.09820393296579,5946,-0.00692195123006905,96.65197374627458
2020-05-03,100.78846110605102,16339,0.01691255854315811,97.3216896448956
2020-05-04,101.15691400030857,6615,0.0036490392801277927,98.03450643996473
2020-05-05,99.40535156706478,17851,-0.017466964294446302,98.61581710899976
2020-05-06,98.13530843810702,13254,-0.012858726185056714,98.94693645700256
2020-05-07,97.56742518137771,10715,-0.005803545409288995,99.11948353104563
2020-05-08,97.48137843243221,11069,-0.0008823099955840167,98.96011881448436
2020-05-09,98.69613431345863,5393,0.012384410322492241,99.04167465193724
2020-05-10,98.60767329261013,14718,-0.0008966986278593536,99.0723386685549
2020-05-11,99.79738855279385,12534,0.011992935148542829,99.07342388171698
2020-05-12,99.90517964923124,14693,0.0010795164816935349,99.1541214533435
2020-05-13,99.91754834462641,12422,0.00012379668254108758,99.06703017720105
2020-05-14,99.62627114379139,11202,-0.002919433019409538,98.91396589154934
2020-05-15,100.60944519968169,5519,0.009820245608988318,99.03437525481102
2020-05-16,100.73979638833244,5388,0.0012947772321689334,99.29482404983358
2020-05-17,100.0045187364942,5587,-0.007325546823255775,99.53853340534522
2020-05-18,100.33716536837447,8497,0.003320796059592476,99.82411209893944
2020-05-19,99.87934637496949,16253,-0.004573247104776789,99.94243330509053
2020-05-20,99.36868607233846,18901,-0.005125886709940047,100.01853458306337
2020-05-21,100.55084498988292,17923,0.011826485284956629,100.09388022677226
2020-05-22,100.39072846249833,12669,-0.0015936628595244668,100.14243510809898
2020-05-23,102.55669960505462,7571,0.021345955514222477,100.4063502341418
2020-05-24,103.31354147107629,13471,0.00735264379855444,100.77507726687028
2020-05-25,102.5254103267838,16308,-0.007657782833100231,100.9666737795805
2020-05-26,101.6734679578586,11708,-0.008344289834215129,101.06004093653311
2020-05-27,100.41973839267962,16664,-0.012407598176369107,101.10156290215166
2020-05-28,101.03007190748714,15176,0.006059428711781433,101.17085355606294
2020-05-29,100.16832910686522,15473,-0.008566152273117649,101.1997518292525
2020-05-30,97.92441486998871,17473,-0.02265615766346108,101.05532470901753
2020-05-31,96.32053598839556,13996,-0.016514358038114643,100.63229380886878
2020-06-01,95.26287280617409,13266,-0.011041393762021817,100.11950824323637
2020-06-02,95.58431012986641,7985,0.0033685341611395126,99.42226929571754
2020-06-03,95.5053679329573,5709,-0.0008262319786215253,98.64145194190564
2020-06-04,96.41009117557162,8662,0.009428421753324829,98.02992002678442
2020-06-05,95.5394231486698,19568,-0.009071906237979968,97.41651554586555
2020-06-06,95.2300361981221,18479,-0.003243571825970457,96.8975453264098
2020-06-07,96.90864522486358,9630,0.017473334605404983,96.48540265814744
2020-06-08,96.57857656618235,6430,-0.0034117909782482394,96.12642740407915
2020-06-09,96.79559499354423,19309,0.0022445450364201943,96.01354541643471
2020-06-10,96.16241085895534,18541,-0.006562945180863471,95.99773290349069
2020-06-11,95.94576701191576,9991,-0.0022554369239194813,96.06602232406485
2020-06-12,96.40285198624366,10067,0.004752681221146889,96.14787650970257
2020-06-13,97.03839465046705,13838,0.006570935227282024,96.30117918145355
2020-06-14,97.1530930179716,19628,0.0011812915408358742,96.37547936569355
2020-06-15,96.90098243482609,7038,-0.002598355374911928,96.51163529430917
2020-06-16,97.02723538947014,9133,0.0013020588122499574,96.69135521344398
2020-06-17,96.31561263141836,10351,-0.0073612857037713775,96.63205195409947
2020-06-18,96.10827810773208,17130,-0.002154977774610885,96.58502210825444
2020-06-19,96.42821512918904,7215,0.003323394028343388,96.54828412181891
2020-06-20,97.38466587231042,8356,0.009869916824665233,96.67050962315442
2020-06-21,96.50102146215163,5102,-0.009115170289562064,96.726035068178
2020-06-22,96.3301718740797,13336,-0.0017720123992601363,96.71876705696161
2020-06-23,95.36682420298004,13946,-0.010050817701860887,96.5516100122129
2020-06-24,94.94391372150938,17249,-0.0044444279101266745,96.33069208256669
2020-06-25,95.89859941562392,11803,0.010005041771311953,96.23045378064647
2020-06-26,95.38545572675132,9461,-0.0053652660117399584,96.06627581437458
2020-06-27,95.29393413984424,11296,-0.0009599526618925037,95.96410796521717
2020-06-28,94.12260332155262,11565,-0.01236793539871842,95.76554048659924
2020-06-29,93.59594097377962,11462,-0.005611206198167516,95.48231307105829
2020-06-30,92.15789296047313,15022,-0.015483683034347084,94.95963577987456
2020-07-01,92.4151252206985,16901,0.0027873242719918664,94.55104615572924
2020-07-02,92.75592614323081,19015,0.0036809350578574833,94.19362158264437
2020-07-03,93.06893771304522,19820,0.003368891109192751,93.96383293365088
2020-07-04,93.44298908981024,5082,0.004011023688025838,93.81374047048097
2020-07-05,93.7600295547996,14503,0.0033871330750234224,93.59988348439853
2020-07-06,92.33984576064054,12963,-0.01526289431055205,93.29532248778746
2020-07-07,91.61526399235794,10990,-0.007877851466913416,92.92745547303882
2020-07-08,89.58255278783417,18800,-0.022437317598993138,92.47345041966699
2020-07-09,89.16823204886882,16531,-0.004635744467666065,92.0306795271759
2020-07-10,88.39518649745365,10752,-0.00870731642730441,91.65440888087394
2020-07-11,88.36099466846254,16886,-0.00038688128688974574,91.24899582565035
2020-07-12,90.56114536609907,11222,0.02459462648083613,91.02951774793718
2020-07-13,91.27236303205618,17123,0.007822774791954774,90.84986027983828
2020-07-14,92.67917809023679,16639,0.01529579451034342,90.77347917988092
2020-07-15,93.44359404217562,8668,0.00821415070546636,90.74183562861853
2020-07-16,93.3501271160293,6615,-0.0010007502754095362,90.8428637641574
2020-07-17,93.34107237157117,9246,-9.700237065357426e-05,91.01544460207873
2020-07-18,94.15158424397653,15995,0.008645852439183133,91.47234774769296
2020-07-19,94.38570123857,18017,0.0024835099786963064,91.99409466666307
2020-07-20,94.114298371237,7062,-0.002879608015250646,92.56600585404142
2020-07-21,95.46642720500864,17388,0.014264654354738263,93.27654910769603
2020-07-22,95.8919407930334,13971,0.004447302658475309,93.80962865038946
2020-07-23,94.53500894821629,12555,-0.014251709791337159,94.13589324200548
2020-07-24,94.36465055122339,6058,-0.0018036924325855594,94.30444048810412
2020-07-25,94.41206908043527,7398,0.000502376885261152,94.4012879919301
2020-07-26,94.03106695848895,16196,-0.004043688182176861,94.46938197617607
2020-07-27,93.66959303103386,7330,-0.003851604723638726,94.50223404212234
2020-07-28,93.27954223921786,17924,-0.004172807295696737,94.41502984164646
2020-07-29,91.62954482710994,6759,-0.01784705375076997,94.13941420050045
2020-07-30,89.8488151916801,18984,-0.019625334827129547,93.71286588254478
2020-07-31,89.2636628428773,17812,-0.006533932610533789,93.09258944633163
2020-08-01,88.90687971423799,17452,-0.004004967380260372,92.39408333845209
2020-08-02,87.72409202919187,5427,-0.013392955416154137,91.71299164654965
2020-08-03,86.83018320214599,10377,-0.010242277256361674,90.95954491164191
2020-08-04,86.61066845162205,10029,-0.0025312937020502526,90.17940484876058
2020-08-05,87.50829472492812,8876,0.010310585464098914,89.5271276254045
2020-08-06,88.35710191217505,15682,0.00965299364713894,88.99587851351862
2020-08-07,89.24405175594904,19961,0.00998819207248052,88.59232946519174
2020-08-08,88.34693674012325,7116,-0.010103245153785603,88.26406865649308
2020-08-09,88.15077510373932,15513,-0.0022228244786105336,88.09426464769899
2020-08-10,89.24676135142377,5559,0.012356430808165009,88.09257449855365
2020-08-11,87.68564634161683,18136,-0.017646914351689396,87.97045116129154
2020-08-12,87.28369984624135,10441,-0.004594487105318414,87.92641194299648
2020-08-13,87.47783128979401,19256,0.0022216734099402813,87.99117675176127
2020-08-14,85.9988658267892,14577,-0.017051296469318775,87.929996489278
2020-08-15,86.36847296745788,7617,0.004288604903256203,87.81601431353097
2020-08-16,87.71497556031139,15146,0.015469930745796364,87.7518016783446
2020-08-17,88.79572359911683,5589,0.012245847415896908,87.70696886266138
2020-08-18,88.63802378510489,5498,-0.0017775632635941784,87.73607756715954
2020-08-19,89.36283485166679,11347,0.008143950294788649,87.85728354195228
2020-08-20,87.84216081469987,12904,-0.0171633013046879,87.71682348827991
2020-08-21,88.08701259618704,16014,0.002783528562469513,87.75696011373692
2020-08-22,87.81904250005033,14721,-0.003046743368547994,87.81049437911781
2020-08-23,87.68790803143993,14830,-0.0014943509942613974,87.83150205328242
2020-08-24,87.77900169359178,14324,0.0010383002752866642,88.00951563996267
2020-08-25,88.11992140212863,12432,0.0038763186200421766,88.18466048342975
2020-08-26,86.8495868115996,10956,-0.014520894811137431,88.09812160855856
2020-08-27,86.00222453482903,9483,-0.009804572578232288,87.8187717021298
2020-08-28,85.7821162568237,13607,-0.0025626130699103545,87.53318094930168
2020-08-29,84.26983218027549,9996,-0.017786611203604946,87.02388068216254
2020-08-30,84.38557142929874,6591,0.0013724940288272578,86.67822174362242
2020-08-31,85.09119934743352,9407,0.008327182449430624,86.37864041874707
2020-09-01,86.2840743714766,19587,0.013921428262538255,86.22514360588971
2020-09-02,86.36730927797768,19323,0.0009641963034424693,86.09308373054348
2020-09-03,88.01199301557546,8883,0.018863850086499538,86.11638286274184
2020-09-04,87.98115573006933,6607,-0.000350437344197719,86.1025062955359
2020-09-05,86.88233823683987,8724,-0.012567882885131313,86.10578143805995
2020-09-06,86.83373781219535,12555,-0.0005595386105635863,86.18893276579658
2020-09-07,86.65532790307711,14907,-0.0020567287197512754,86.27625393042192
2020-09-08,87.10376231426909,5202,0.00516157636673749,86.55964694382128
2020-09-09,87.33980701324107,8854,0.002706260184251235,86.85507050221551
2020-09-10,87.51402643026803,17151,0.0019927441251754697,87.09735321049897
2020-09-11,88.36431256972473,13301,0.009669101594052616,87.30537703032377
2020-09-12,87.98519849879838,17369,-0.0042995827169272196,87.46716595240585
2020-09-13,88.46047540456526,18907,0.005387245203870354,87.51201419130481
2020-09-14,88.70928050425687,5768,0.0028086651920427507,87.58482666872358
2020-09-15,88.81041830370957,19528,0.0011394545064528768,87.77763467541055
2020-09-16,88.7520847511297,5138,-0.000657048123054031,87.969469369304
2020-09-17,87.6309383231589,5220,-0.012712805438242472,88.06703041131216
2020-09-18,87.40871454458143,12356,-0.0025391263559932354,88.0975256343434
2020-09-19,87.24297549789509,14052,-0.0018979386503243446,88.08784248280878
2020-09-20,86.61472197999728,8927,-0.00722724689956196,87.99791203778172
2020-09-21,85.44654286654887,7387,-0.013578850114934773,87.70613506746415
2020-09-22,84.97233251627092,7525,-0.005565247078975242,87.40484846921139
2020-09-23,84.57100271047743,10054,-0.004734253397167305,87.01590119980261
2020-09-24,83.44504968428892,14637,-0.01340312268920901,86.48947811780582
2020-09-25,82.33322611924045,11956,-0.013413581845242216,85.8417588993589
2020-09-26,80.62875349731875,6609,-0.020919416725769694,85.0294257739778
2020-09-27,80.86701867338195,19533,0.00295073172180563,84.35303380900011
2020-09-28,81.66180821078707,10443,0.009780368050859524,83.77834317562068
2020-09-29,81.67495865474848,18571,0.00016102245981937908,83.22154149130601
2020-09-30,81.34540150965141,5198,-0.004043146435264052,82.69460944427144
2020-10-01,80.22251540584676,16055,-0.01390008864156261,82.17220669820122
2020-10-02,78.47306348008011,10984,-0.022048790672361936,81.52227979458215
2020-10-03,78.44719246638185,14352,-0.00032973453652146347,80.90989877017257
2020-10-04,78.93165689272206,6369,0.006156684441455698,80.4585594910159
2020-10-05,78.2773501227437,19322,-0.008324084739076846,80.05297189136621
2020-10-06,79.10787187489532,8571,0.010554097148923164,79.90088372912388
2020-10-07,78.56477995614493,15414,-0.006888880985004328,79.67065985740017
2020-10-08,79.42184764648896,5488,0.010849982828536792,79.44666380097036
2020-10-09,78.8041397310502,8540,-0.007807959537464971,79.15958190860053
2020-10-10,76.73333349409984,19651,-0.0266293204271289,78.69837510704538
2020-10-11,77.21546546119902,16059,0.0062635570608661675,78.3976701125806
2020-10-12,76.50616309928006,15619,-0.009228465798954907,78.20098007450059
2020-10-13,75.33513762330676,15069,-0.015424639907495204,77.88977459019308
2020-10-14,75.69882141900065,19240,0.004815930151273455,77.56649104282096
2020-10-15,75.02856373394884,17729,-0.00889370040307103,77.24161240394146
2020-10-16,73.97593900616677,14056,-0.01412899905082379,76.72841911706861
2020-10-17,74.95245534034851,19127,0.013114091956540024,76.36718665548896
2020-10-18,74.79914866596269,7180,-0.002047480278564897,75.90491675743633
2020-10-19,73.73337744228448,16220,-0.014350924242019322,75.39784052855975
2020-10-20,73.39268708522448,16290,-0.0046312795370749464,75.06377588767222
2020-10-21,74.97464056446438,8328,0.021325630886268106,74.83969339799877
2020-10-22,75.05892982179012,8634,0.0011236054167956585,74.69497007024977
2020-10-23,74.57871025501743,5655,-0.0064184548104519,74.61932733342084
2020-10-24,74.95356939637722,10986,0.005013765957371755,74.54480213115849
2020-10-25,74.61379865147447,14571,-0.004543388491891944,74.50332562291105
2020-10-26,74.23467682222972,5235,-0.005094075003135649,74.52919940451734
2020-10-27,73.74901935823081,5988,-0.006563685326459661,74.40885580630558
2020-10-28,74.38149500559837,6382,0.0085394895653303,74.36709044026915
2020-10-29,74.52649739871696,14006,0.0019475440721386707,74.4464024359124
2020-10-30,75.59401930415623,16158,0.014222438391317826,74.66653565780557
2020-10-31,75.82636258276891,18582,0.0030688531895817547,74.75170785963601
2020-11-01,76.99357888821736,14881,0.015276003801997807,74.94517276627874
2020-11-02,77.49573431017474,10629,0.006500866371101893,75.23687517179448
2020-11-03,77.29454706935701,16992,-0.0025994830207051235,75.47097293909246
2020-11-04,77.18997989877288,7486,-0.0013537561153336834,75.7285910638223
2020-11-05,78.6138879828808,6665,0.018278721171737622,76.1665121798874
2020-11-06,79.64558049386919,15827,0.01303817251505135,76.75616829345124
2020-11-07,80.88708150572373,8986,0.015467578351993123,77.40672694346378
2020-11-08,80.07627552581872,13186,-0.010074502080668573,77.96170475617396
2020-11-09,78.58870099365176,6823,-0.01875168866727802,78.2611729251235
2020-11-10,77.92885299001648,18782,-0.008431666558168367,78.47142196584826
2020-11-11,78.05791831256829,10828,0.0016548243280788124,78.57785590828335
2020-11-12,77.55562876561703,10430,-0.006455624215171167,78.58384535382758
2020-11-13,77.57688853466418,10336,0.00027408527303254745,78.6120795003583
2020-11-14,77.22764212682391,9088,-0.004512103087364598,78.6158457231634
2020-11-15,75.87676110671222,5610,-0.017646991838228203,78.34213303554654
2020-11-16,76.20289227080099,14527,0.004288958539581064,77.99786421323974
2020-11-17,76.22641773363178,8868,0.0003086737454483161,77.53179783603052
2020-11-18,77.24650069213736,9325,0.013293524240738123,77.24882035266239
2020-11-19,77.37008241698268,16884,0.0015985575243852048,77.12695849499549
2020-11-20,77.97799521468318,9435,0.007826500463496434,77.13187271746216
2020-11-21,77.34175396383296,16758,-0.008192709722322418,77.06025628258863
2020-11-22,77.61060236416395,15403,0.0034700817267895026,77.06575364244331
2020-11-23,78.24068938959459,7163,0.008085790643905879,77.13213372793636
2020-11-24,78.677206695051,13262,0.005563653889746757,77.27709018475907
2020-11-25,78.4991665968791,6749,-0.002265482662449918,77.53933073377576
2020-11-26,78.77474938568494,9945,0.0035044981125031955,77.79651644526415
2020-11-27,79.26684735368973,10172,0.006227468824780054,78.10055940726994
2020-11-28,80.22489360476297,18908,0.012013885715521883,78.39839869853252
2020-11-29,79.77599988368782,5341,-0.0056111549013825035,78.63899044520302
2020-11-30,78.8900021665451,18222,-0.011168201313303915,78.73019114038922
2020-12-01,78.2368987521599,9683,-0.008313117254656496,78.81970561922192
2020-12-02,78.35073913065787,16018,0.0014540151456855146,78.8937192958713
2020-12-03,78.3541796634675,8831,4.3910974035200076e-05,78.90506832325859
2020-12-04,78.84725404271474,7379,0.0062731742911760445,78.92207305802498
2020-12-05,79.50502722314073,11105,0.00830776744611053,79.02265912065113
2020-12-06,78.02023426178386,8869,-0.01885204851189765,78.94720760826102
2020-12-07,77.6458012283704,18390,-0.004810731568563414,78.78510299572909
2020-12-08,77.81076684145982,17394,0.0021223377958116208,78.54369031939878
2020-12-09,78.68335246339893,11068,0.011151788563886211,78.43442557736988
2020-12-10,78.64136206668607,19417,-0.0005338054842225087,78.40956156738397
2020-12-11,79.72253673664883,16465,0.01365451945124704,78.55812536583286
2020-12-12,80.1633247075466,7439,0.005513796950529924,78.73938392352176
2020-12-13,80.46914937195066,17517,0.003807760985694429,78.95088089437006
2020-12-14,80.38050175012485,12906,-0.0011022421271357791,79.10420566511107
2020-12-15,80.36072188846204,15259,-0.000246108139715616,79.1897751316432
2020-12-16,80.62698127349424,18634,0.0033078256609705104,79.45044983281426
2020-12-17,80.46960622516217,16731,-0.001953798039279377,79.73283033249342
2020-12-18,81.36987891558518,12857,0.011125615925970262,80.08874153990595
2020-12-19,82.08874717235658,17939,0.00879577797288928,80.42928101080172
2020-12-20,83.07808049312465,10429,0.011979949812971994,80.87295285344558
2020-12-21,82.21862969135998,5471,-0.010398979456854215,81.12256214891669
2020-12-22,81.3413504024401,19927,-0.01072741267537041,81.24036471840604
2020-12-23,81.73918814776462,13059,0.00487904366853181,81.36736859598744
2020-12-24,81.67331958829651,8765,-0.0008061630526082966,81.4966503798046
2020-12-25,81.88499722282965,17361,0.0025884070812690245,81.64907791324137
2020-12-26,80.97509102849692,12826,-0.011174200774007876,81.68388888874162
2020-12-27,79.80306548288637,12912,-0.014579670921873565,81.61723481451405
2020-12-28,79.98888751822754,13845,0.0023258007129376528,81.47913567477829
2020-12-29,79.38336763661862,18747,-0.007598848302718051,81.2085977212045
2020-12-30,79.95227786744513,5461,0.007141059323458244,80.89601745863655
2020-12-31,79.46178518526388,6173,-0.006153713425612027,80.62033300802693
2021-01-01,78.75970347307312,6667,-0.00887472777788736,80.36216831509023
2021-01-02,76.99457512492953,19195,-0.02266652237186468,79.88770701280671
2021-01-03,77.96113488855089,19650,0.012475465403144355,79.51648854283216
2021-01-04,78.50685425608125,16937,0.006975504488779217,79.17867424615733
2021-01-05,77.34136704593972,19143,-0.014956974523343994,78.81530184790161
2021-01-06,75.81183373018831,8321,-0.019974563541627466,78.4161786726318
2021-01-07,75.36052762662504,13831,-0.005970766617245513,77.95334268347156
2021-01-08,76.07782595516466,9369,0.009473210397030854,77.62278851532615
2021-01-09,75.67788680742387,13673,-0.005270840436613859,77.19534940932402
2021-01-10,75.52130753565,13273,-0.002071166164975122,76.80130164436264
2021-01-11,76.27312879159021,16495,0.009905862453140674,76.55264417621434
2021-01-12,75.52305824142017,9126,-0.009882681108225756,76.40549248786343
2021-01-13,75.00965611428624,7793,-0.006821163359373577,76.11034461043694
2021-01-14,75.17454760860622,14299,0.002195857573413493,75.77711394568945
2021-01-15,74.96420937767205,18283,-0.0028019196743829322,75.53939817886268
2021-01-16,74.30950433140899,11185,-0.008771929472489016,75.38916523898475
2021-01-17,74.83692078901475,8785,0.00707249477329001,75.33680455522372
2021-01-18,75.22545951730517,5250,0.005178374429850598,75.25156791143777
2021-01-19,75.8540807777084,15626,0.008321773907184039,75.26918730846623
2021-01-20,75.73788389145005,6620,-0.0015330220077123297,75.29084494404623
2021-01-21,74.41589858416714,18283,-0.017608873310750842,75.10512192330393
2021-01-22,74.42390219039386,14910,0.0001075465862327303,74.99520631820128
2021-01-23,73.55689444701554,13457,-0.01171797535709343,74.84993015147423
2021-01-24,72.08096040965201,5021,-0.020269243457425572,74.5405714315788
2021-01-25,71.8832159911193,18718,-0.0027471354032255492,74.23247209292353
